"","date1","Alipur..Delhi...DPCC","Anand.Vihar..Delhi...DPCC","Ashok.Vihar..Delhi...DPCC","Aya.Nagar..Delhi...IMD","Bawana..Delhi...DPCC","Burari.Crossing..Delhi...IMD","CRRI.Mathura.Road..Delhi...IMD","DTU..Delhi...CPCB","Dr..Karni.Singh.Shooting.Range..Delhi...DPCC","Dwarka.Sector.8..Delhi...DPCC","East.Arjun.Nagar..Delhi...CPCB","IGI.Airport..T3...Delhi...IMD","IHBAS..Dilshad.Garden..Delhi...CPCB","ITO..Delhi...CPCB","Jahangirpuri..Delhi...DPCC","Jawaharlal.Nehru.Stadium..Delhi...DPCC","Lodhi.Road..Delhi...IMD","Major.Dhyan.Chand.National.Stadium..Delhi...DPCC","Mandir.Marg..Delhi...DPCC","Mundka..Delhi...DPCC","NSIT.Dwarka..Delhi...CPCB","Najafgarh..Delhi...DPCC","Narela..Delhi...DPCC","Nehru.Nagar..Delhi...DPCC","North.Campus..DU..Delhi...IMD","Okhla.Phase.2..Delhi...DPCC","Patparganj..Delhi...DPCC","Punjabi.Bagh..Delhi...DPCC","Pusa..Delhi...DPCC","Pusa..Delhi...IMD","R.K.Puram..Delhi...DPCC","Rohini..Delhi...DPCC","Shadipur..Delhi...CPCB","Sirifort..Delhi...CPCB","Sonia.Vihar..Delhi...DPCC","Sri.Aurobindo.Marg..Delhi...DPCC","Vivek.Vihar..Delhi...DPCC","Wazirpur..Delhi...DPCC"
"1","07-10-2018 00:00",0.824834948810355,0.3,0.18,1.0144250093499,0.67,0.718160392499325,0.625530727022229,0.72,0.5,0.62,2.32,0.827967578359622,1.44,0.844715465357806,0.23,0.63,0.615260697989974,0.4,0.33,1.2,0.41,0.753397315272864,0.82,0.25,0.467096651269422,0.6,1.2,0.3,0.3,0.484411253735873,0.33,1.42,0.39,0.16,1.55,3.95,1.97,1.33
"2","07-10-2018 01:00",0.689741980163492,0.3,0.33,0.994106881413958,0.68,0.608112610234016,0.519321557871712,0.56,0.35,0.62,2.66,0.821773003492502,1.19,0.78836466122844,0.23,0.4,0.496744520178289,0.4,0.4,0.8,0.72,0.749691131850575,0.63,0.23,0.46893441020302,0.4,0.72,0.3,0.43,0.502574529185959,0.3,1.1,0.4,0.23,0.9,4.1,2.32,0.92
"3","07-10-2018 02:00",0.636715071619635,0.3,0.25,0.980617993932535,0.6,0.535133554136834,0.558334775058586,0.7,0.57,0.8,2.28,0.839393196993923,0.68,0.823620549497928,0.25,0.55,0.622871437264823,0.68,0.43,0.63,0.61,0.716193714359145,0.61,0.45,0.453289795246366,0.33,0.82,0.3,0.48,0.500400751599069,0.3,0.75,0.38,0.3,0.67,3.83,1.9,0.8
"4","07-10-2018 03:00",0.569850126204997,0.3,0.4,0.918740616217397,0.83,0.526271333287105,0.60868600702702,0.69,0.75,0.9,1.51,0.817067920047122,0.84,0.722043976595307,0.13,0.9,0.754419960630075,0.65,0.38,0.98,0.76,0.74077055266961,0.43,0.4,0.423324325917452,0.52,0.68,0.3,0.37,0.45781375711369,0.4,0.43,0.33,0.2,0.7,3.17,1.2,1.02
"5","07-10-2018 04:00",0.597879488956064,0.3,0.42,0.902530383148084,0.9,0.604874975532303,0.629563786219904,0.7,1.05,0.7,1.38,0.777427351254229,0.83,0.73878370893106,0.28,1.07,0.839903028251464,0.68,0.35,0.62,0.66,0.720959985697035,0.33,0.38,0.597440220613117,0.52,0.73,0.3,0.33,0.551954665657957,0.63,0.85,0.62,0.21,0.43,2.9,1.28,1.35
"6","07-10-2018 05:00",0.518986654163108,0.3,0.5,0.904069180118422,0.53,0.575382706380208,0.541654619052938,0.7,0.58,0.7,1.65,0.777060216576403,0.55,0.763700925245859,0.3,0.82,0.735812810913839,0.88,0.3,0.53,0.41,0.639373099653682,0.28,0.2,0.501224501088029,0.48,0.63,0.3,0.53,0.526298021340051,0.6,0.5,0.4,0.1,0.4,3.55,1.08,1.22
"7","07-10-2018 06:00",0.519886263955629,0.3,0.35,0.887215187855122,0.6,0.4666797781571,0.501563712911048,0.55,0.45,0.75,1.36,0.76229403687865,1.42,0.637162280746407,0.25,0.6,0.570356472545175,0.52,0.38,0.6,0.38,0.610161724643144,0.43,0.2,0.36073899348025,0.45,0.58,0.3,0.55,0.441433235552795,0.43,0.58,0.2,0.16,0.38,3.7,1.13,0.65
"8","07-10-2018 07:00",0.703792046733603,0.3,0.5,1.21396613725421,0.53,0.683156697366614,0.892543796243216,0.64,0.73,0.73,1.69,0.978131662121218,1,0.830958527830263,0.43,1.1,0.900085170355307,0.55,0.38,0.6,0.47,0.790839080311934,0.55,0.38,0.499495662010558,1.05,0.87,0.35,0.55,0.560289693775945,0.6,1.17,0.34,0.41,0.53,5.02,2.55,1.08
"9","07-10-2018 08:00",0.735669973323913,0.33,0.5,1.42802544218123,0.63,0.661310002729737,1.13623039768863,0.62,0.98,0.72,1.62,1.13521769232784,1.4,0.91237505360786,0.18,1.47,1.14231948275167,0.58,0.87,0.8,0.4,0.88008517550738,0.61,0.5,0.672546500250601,1.42,0.75,0.45,0.68,0.737808511560499,1,0.98,0.53,0.6,0.73,5.92,1.97,0.95
"10","07-10-2018 09:00",0.983745636316521,0.68,0.43,1.35045640388864,0.72,0.8803020921953,1.06184386855402,0.32,0.98,0.55,1.82,1.09440741019249,1.45,1.01627354321812,0.35,1.22,1.02768602745172,0.55,1.3,1.17,0.65,0.984728155812093,1.09,0.43,0.875608895887512,1.3,0.85,0.33,1.23,1.00224634800751,0.8,1.6,0.69,0.56,1.38,4.82,2.75,1.47
