"","date1","Alipur..Delhi...DPCC","Anand.Vihar..Delhi...DPCC","Ashok.Vihar..Delhi...DPCC","Aya.Nagar..Delhi...IMD","Bawana..Delhi...DPCC","Burari.Crossing..Delhi...IMD","CRRI.Mathura.Road..Delhi...IMD","DTU..Delhi...CPCB","Dr..Karni.Singh.Shooting.Range..Delhi...DPCC","Dwarka.Sector.8..Delhi...DPCC","East.Arjun.Nagar..Delhi...CPCB","IGI.Airport..T3...Delhi...IMD","IHBAS..Dilshad.Garden..Delhi...CPCB","ITO..Delhi...CPCB","Jahangirpuri..Delhi...DPCC","Jawaharlal.Nehru.Stadium..Delhi...DPCC","Lodhi.Road..Delhi...IMD","Major.Dhyan.Chand.National.Stadium..Delhi...DPCC","Mandir.Marg..Delhi...DPCC","Mundka..Delhi...DPCC","NSIT.Dwarka..Delhi...CPCB","Najafgarh..Delhi...DPCC","Narela..Delhi...DPCC","Nehru.Nagar..Delhi...DPCC","North.Campus..DU..Delhi...IMD","Okhla.Phase.2..Delhi...DPCC","Patparganj..Delhi...DPCC","Punjabi.Bagh..Delhi...DPCC","Pusa..Delhi...DPCC","Pusa..Delhi...IMD","R.K.Puram..Delhi...DPCC","Rohini..Delhi...DPCC","Shadipur..Delhi...CPCB","Sirifort..Delhi...CPCB","Sonia.Vihar..Delhi...DPCC","Sri.Aurobindo.Marg..Delhi...DPCC","Vivek.Vihar..Delhi...DPCC","Wazirpur..Delhi...DPCC"
"13","07-10-2018 12:00",202.140464032067,251.52,245.45,228.279476597058,65.7,183.46497737135,211.319654271619,115.5,286.02,348.15,284.87,241.626269310453,13.17,243.397440996692,41.02,300.6,275.950021833473,300.32,263.23,150,130.07,333.2,242.89,299.35,242.872877851313,115.45,178.85,82,302,252.28800118503,203.75,340.18,234.53,313.67,155.45,187.43,97.95,327.1
"14","07-10-2018 13:00",226.265679724091,269.9,188.95,240.992059088308,48.42,181.913140304478,218.560130228959,98,290.02,321.38,285.81,243.888838775265,256.39,262.630436942035,36.78,306.15,281.043074209366,289.97,261.28,110.95,95.82,346.5,322.98,276.42,249.087864003882,124.53,250.7,79,296.28,255.671552788315,211.25,339.5,248.23,338.35,155.88,261.4,262.6,328.3
"15","07-10-2018 14:00",228.979953455924,272.18,186.7,205.423560286404,48.1,181.934716927276,209.138997566157,157,294.03,347.2,257.83,228.189638264966,259.68,234.164245516198,43.8,306.85,268.784757532628,243,252.2,104.73,12.49,182.62,325.38,287.83,305.847515003229,119.98,179.63,86.5,332.62,290.873335412388,189.5,335.08,354.64,338.32,149.25,12.85,177.97,331.2
"16","07-10-2018 15:00",206.908071008167,279.63,157.72,197.455470662257,58.65,159.496962590793,209.005786620155,108.75,289.6,327.57,282.64,211.014840639591,14.42,229.324684271851,45.68,314.97,265.440554363368,238.02,273.23,86.12,116.88,260.25,326.06,288.95,121.598565965871,137.83,260.27,77,327.35,185.204591537033,194.25,252.77,6.27,229.62,158.48,93.73,99.5,317
"17","07-10-2018 16:00",223.669975225398,249.27,204.67,208.859072658299,66.13,173.745340109389,199.705957701847,160,283.62,331.7,279.87,220.103240136146,122.78,223.285055638819,38.82,314.72,249.830468024283,171.27,305.93,77.75,233.55,331.1,328.46,289.47,127.992302848424,135.85,350.88,65.5,325.2,191.980833710572,209.5,339.05,8.37,3.93,155.75,232.97,7,332.85
"18","07-10-2018 17:00",222.904425671026,248.33,107.72,201.446889654241,67.28,160.050819958395,201.149242067457,167,253.95,315.28,261.06,214.066919534792,24.46,185.980236766527,46.52,312.9,241.182130295843,130.32,288.98,68.05,178.95,334.62,339.43,309.55,184.065869444409,144.4,180.58,66,333.07,220.487667891891,204,342.22,125.28,59.05,169.75,214.18,24.12,339.68
"19","07-10-2018 18:00",209.585194084319,158.92,84.03,198.972145904557,39.03,154.047606203487,199.278715828166,185.5,146.3,240.7,281.36,205.760208841759,40.08,209.943581739994,41.48,306.57,255.284370528901,211.78,284.62,109.12,40.34,316.85,293.24,285.45,239.579800271259,146.75,178.37,128.5,322.2,250.052585397948,184.75,338.68,239.97,137.87,139.18,239.4,104.92,329.3
"20","07-10-2018 19:00",213.655007751788,216.25,100.53,215.881936392434,24.82,184.964601416726,209.088866534676,200.5,173.33,319.72,310.27,224.377854063953,53.73,227.735728524036,158.28,290.55,250.091456032521,185.9,279.33,106.77,20.28,308.15,273.98,248.75,156.088526078731,161.5,338.48,173,205.92,183.619660346585,190.25,322.65,106.95,250.5,127.6,250.17,142.3,333.85
"21","07-10-2018 20:00",197.676868580637,226.73,71.85,198.230229983984,25.5,161.222031594222,220.708455761382,204.5,291.75,228.73,296.25,192.357784533832,243.92,232.486212089896,156.02,306.3,257.573533332281,215.72,273.5,111.02,130.09,25.4,251.72,256.08,151.156373324735,184.75,318.8,123.25,69.73,152.763456021419,210.25,281.3,146.23,182.82,43,242.53,151.03,247.3
"22","07-10-2018 21:00",163.983060899562,157.55,44.27,184.525003324854,192.15,134.715200746324,208.285004945508,153.25,309.42,197.35,304.05,173.295748306288,29.26,184.066813419001,93.38,317.45,250.486952321052,184.05,280.58,84.47,102.48,171.82,160.33,291.07,128.343059970582,159.93,89.9,83,82.48,138.662784296321,191.75,303.18,109.07,162.65,85.48,252.05,96.15,253.85
"23","07-10-2018 22:00",149.383127039952,130.75,21.45,161.385933347034,45.4,103.396490456559,187.427528870582,54.33,163.5,255.67,135.54,170.853665212409,43.39,133.750617601829,107.1,296.7,222.606437924562,119.7,282.5,46.95,166.4,18.42,219.29,278.53,133.374555145311,157.35,14.65,58,139.68,145.742784157272,185,328.93,126.96,194.06,154.08,207.93,42.52,9.88
"24","07-10-2018 23:00",164.417407734332,123.5,57.58,146.484014913563,82.08,101.606014649587,168.276638381035,155,81.27,101.6,149.04,135.860048930129,94.91,153.10092707287,61.05,180.37,168.231097007935,132.12,251.17,72.3,48.01,173.05,230.44,225.83,103.971987005465,158.95,201.85,133,138.85,127.018770210098,202.25,355.5,67.11,142.11,147.3,235.03,61.92,12.4
"25","08-10-2018 00:00",138.834515804923,105.35,63.6,166.839533703102,63.82,134.197900218243,188.20854382248,159.75,83.8,168.97,64.47,161.819843515008,79.83,164.701995993834,223.02,304.18,245.753115190602,231.55,272.4,81.55,90.49,178.07,104.24,276.07,114.772100460141,157.92,29.38,126.25,104.17,130.989519245633,180.75,321.8,94.2,144.33,33.07,281.25,235.93,25.22
"26","08-10-2018 01:00",161.446877044867,150.45,62.05,172.396763037499,273.7,148.49173316296,201.139188813453,93,228.25,57.63,56.06,148.855452243424,151.02,170.490387693451,162.75,302.32,250.109723473687,233.42,280.35,62.95,55.87,315.5,153.56,297.8,146.36705247463,158.38,11.9,177.75,125.52,156.019203826075,192,264.87,134,128.8,101.53,240,132.65,214.75
"27","08-10-2018 02:00",123.549511282967,71.15,62.05,164.693875788413,109.4,92.3364581879945,161.020344748239,83,129.12,243.4,48.13,170.372031533997,83.51,152.521162441308,72.18,298.2,233.986074606088,239.05,262.2,113.12,112.12,257.42,136.61,161.4,110.991086692763,149.88,22.57,113.5,82.27,121.888174903371,189.25,239.63,99.58,196.15,108.27,234.58,40.77,10.7
"28","08-10-2018 03:00",167.633195326303,86.7,57.4,179.948128857941,106.55,121.698824135126,186.852345538948,79.5,124.8,237.42,46.45,186.767727951568,147.47,158.591331749858,130.75,282.38,237.066196334948,213.82,270,125.42,160.43,161.9,232.84,272.43,113.696211529877,144.9,30.87,210,87.3,128.420525721724,168.25,323.75,94.22,206.08,83.25,227.72,116.78,91.05
"29","08-10-2018 04:00",153.030432478403,97.85,40.47,174.74694585353,27.1,111.47334348452,175.306174751076,90,31.08,275.92,55.4,192.557554006766,105.63,157.650655304262,73.57,310.47,243.527574523929,204.28,273.6,146.05,164.4,100.95,192.93,240.47,135.453581404641,149.7,44.53,203,76.93,139.123724551403,216.75,354.97,130.4,136.96,69.15,240,144.33,146.02
"30","08-10-2018 05:00",144.652756860285,110.67,39.65,162.281121784124,184.15,101.074823203242,176.414245477594,99.33,64.18,173.4,51.41,165.706967966238,64.55,157.309219954979,70.8,302.9,243.134275522857,229.43,278.83,118.6,135.59,59.57,152.45,237.75,96.5835777205581,152.43,11.52,204.5,115.42,123.073712114476,205.25,354.2,53.83,159.32,133.95,231.78,100.55,35.75
"31","08-10-2018 06:00",114.611016746291,61.35,52.45,147.377244600894,229.45,98.1081358335682,179.045275670696,98,41.88,51.8,44.89,133.024660899865,72.16,126.179154511854,103.27,243.68,200.97302919392,127.67,277.33,110.02,165.25,156.05,120.86,299.85,80.6701770357449,149.88,43.67,203.5,89.18,105.783568139913,202.75,31.5,38.64,150.17,148.6,258.6,75.9,44.57
"32","08-10-2018 07:00",143.597572394512,160.25,41.65,149.699129556863,223.75,136.66167660354,172.235610799148,79,93.03,52.55,56.45,133.598237590176,223.91,126.093484710454,194.42,72.38,112.482789253614,122.37,253.2,130.07,176.04,253.48,135.85,193.6,116.519153498103,216.83,36.37,159,158.58,138.026251415897,219.5,192.95,78.28,134.39,138,231.82,167.68,91.35
"33","08-10-2018 08:00",159.624615646475,140,122.6,148.012054400377,240.1,155.036599855972,183.344264550818,109.5,103.1,99.55,108.59,144.047495990179,194.92,149.033207792635,213.25,107.72,127.286752111764,138.4,189.08,323.52,175.15,125.75,150.67,96.98,165.877106360783,288.8,175.23,171,144.48,161.278914428365,177.75,146.031929453664,174.45,143.7,37.48,109.47,244.8,136.5
"34","08-10-2018 09:00",152.153092348404,156.4,69,134.732586002937,248.98,136.539888488556,161.269234008229,83,128.18,118.12,137.78,135.036384206037,131.99,124.577348094324,172.75,93.2,110.049545813887,116.3,151.35,323.35,141.28,90.88,163.05,80.1,143.332898537744,253.45,76.77,171,125.07,139.145159284187,167,124.628435040714,148.7,135.57,124.25,84.05,210.05,129.63
"35","08-10-2018 10:00",145.978088067987,247.92,115.37,197.897383184472,239.3,159.093675614834,235.14109179121,73,229.2,249.17,186.52,197.409134102381,158.11,194.97095545624,207.15,190.87,191.595811978276,190.97,153.78,179.6,185.86,174.17,120.08,187.98,162.228409669217,304.08,264.35,144.5,177.87,167.016187207696,180.5,61.63,153.82,220.66,52.15,226.55,259.1,179.67
"36","08-10-2018 11:00",181.102053246336,249.8,164.9,192.25652261257,330.5,176.077718627418,207.504771406884,99,154.97,229.37,223.91,193.158899761921,227.59,210.370638571485,161.15,202.13,196.954428858058,210.35,172.33,43.7,216.03,190.77,172.19,163.3,193.932421177741,250.62,264.98,112,194.92,191.368306169977,196.5,201.8,199.29,178.7,125.9,211.52,297.5,207.62
"37","08-10-2018 12:00",217.97857396163,237.28,170.6,208.170034070785,302.72,208.948993005488,237.242719741952,104,191.75,242.75,216.13,206.844059440796,215.46,214.045902987754,280.13,218.85,209.439843630151,209.52,184.1,54.83,193.46,250.88,244.18,168.2,216.936345205729,312.83,266.47,121,208.12,209.869206555412,201.5,288.05,230.84,213.34,41,216.2,293.17,234.67
"38","08-10-2018 13:00",224.941018848268,240.58,160.83,218.076782610754,247.9,176.314771211349,174.415676034226,130.25,217.68,265.53,212.17,220.831784175845,215.31,218.292034790376,109.48,264.05,230.405309856755,220.3,218.75,46.65,235.56,266.63,310.03,142.47,215.81791232276,134.08,251.95,107,283.67,226.486906628396,220,258.47,200.37,210.97,99.23,304.7,263.08,283.4
"39","08-10-2018 14:00",234.555173152389,253.63,105.62,209.684549985846,32.15,218.141922799888,209.158814846718,138,260.03,158.3,237.46,197.605307013678,323.09,234.045223058794,336.65,273.8,249.295062044814,229.08,222.43,103.85,158.94,293.83,327.18,267.45,252.668488145302,137.62,263.22,101.75,289.05,248.493990266492,173,264.72,281.31,281.15,115.1,201.85,251.25,178.18
"40","08-10-2018 15:00",153.285306127713,274.3,50.28,165.298676543852,47.6,121.96737931112,211.9808926051,135,303.45,101.15,252.45,151.175770713767,194.71,168.702961414798,53.5,294.28,233.249786643154,143.15,258.32,98.9,12.88,312.12,172.42,298.9,193.055359633868,178.85,32.15,92.75,308.9,213.099462595972,170.75,267.98,179.73,184.41,152.45,100.6,42.28,149.9
"41","08-10-2018 16:00",110.386110988071,229.3,23.75,116.776200193963,52.52,99.955938087071,169.555600351808,126,100.35,64.62,244.28,107.623807483141,98.02,152.485231299857,60.97,166.72,153.85222520589,78.95,225.8,9.32,15.79,64.6,77.49,297.1,156.762785893284,135.53,242.82,67.25,135.38,151.60041833926,179.75,270.42,180.05,108.01,187.35,96.77,44.12,51.7
"42","08-10-2018 17:00",100.954009810121,107.23,30.85,131.229699620979,114.8,118.803935410977,181.125030892326,193,97.65,37.13,61.37,112.209674039669,62.18,124.615836860025,193.35,200.58,178.650694576188,124.52,283.33,48.15,56.74,50.38,52.75,320.12,75.9789470781232,151.9,35.9,144,44.05,93.5493416758688,194,31.75,47.77,136.74,197.1,244.33,69.55,29.45
"43","08-10-2018 18:00",104.216978519429,79.32,41.15,116.571331531006,166.68,131.69686216655,126.318297382056,54.67,58.57,39.85,75.49,105.299512613274,154.56,109.040186239223,217.38,74.73,92.5295203742773,95.55,268.22,327.72,103.57,71,63.54,47.15,90.2329302028424,199.05,62.8,112.75,84.02,106.952198953939,179.75,45.47,61.71,131.3,213.53,189.45,120.27,50.95
"44","08-10-2018 19:00",111.633775509451,77.62,29.8,128.559233072495,179.95,116.148175436602,138.120463504203,80.25,58.4,67.5,85.31,120.188239526953,92.11,108.875874614708,137.45,74.58,95.2063525944394,80.55,274.3,285.65,103.87,87.07,89.99,88.62,106.038201188008,203.92,76.25,144,107.65,121.258194304578,192,65.43,82.15,116.21,222.5,232.35,113.45,80.93
"45","08-10-2018 20:00",128.733850289105,77.75,55.65,141.278158933739,191.42,133.941044423758,151.336401583772,103.75,55.45,84.83,89.29,134.014322928504,108.06,128.737704651831,168.1,67.05,104.439487049575,125.12,274.28,278.32,135.62,92.8,112.4,120.6,111.584360470896,211.65,99.42,168,110.32,127.471361775645,191.5,79.92,85.42,115.73,222.02,248.78,121.55,95.98
"46","08-10-2018 21:00",111.335265522875,73.03,25.3,132.577678051764,176.72,115.885946143168,145.595756027912,66.25,53.27,82.73,92.13,124.379602076657,78.42,113.593192289351,141.8,69.1,97.5666848589217,96,277.85,279.22,118.62,96.6,94.97,115.55,93.3590435943961,207.4,74.9,141,85.83,110.708746901484,201.75,62.7,62.41,124.15,222.15,246.45,108.85,82.3
"47","08-10-2018 22:00",124.836480037378,74.68,22.68,133.630877097548,182.08,127.761529049205,148.236226156046,133.33,51.8,84.33,80.36,125.974084718862,114.66,113.087589645019,166.9,79.55,101.080240157465,89.88,250.15,276.28,132.66,124.12,101.54,120.48,98.0125437942311,212.6,86.98,148.5,86.53,112.061685588266,208.75,72.17,69.24,102.83,238.25,227.3,109.28,93.67
"48","08-10-2018 23:00",129.254481174414,76.82,38.33,135.836357527295,176.43,130.445893434548,150.158196526256,156,81.98,80.6,72.71,127.963398610387,89.67,120.053550990741,165.7,92.02,108.9950359749,105.4,254.88,280.9,138.71,118.65,105.54,99.95,106.082566934504,220.28,103.73,134,149.57,129.170701877786,182.25,77.52,67.59,111.64,228.5,214.75,124.18,92.65
"49","09-10-2018 00:00",137.344902974573,86.1,61.2,140.981365135684,194.28,153.433939070934,157.104973759261,84.33,79.2,88.48,105.62,133.936383291724,143.96,134.23832017626,195.73,98.75,116.18123646908,112.47,263.88,288.75,145.48,103.3,118.41,92.92,122.400287027207,234.1,125.55,169.25,88.42,129.689233988909,145.75,109.98,116.05,113.25,309.12,195.52,139.72,110.02
"50","09-10-2018 01:00",132.463205675805,95.52,55.97,143.345196553118,186.17,150.212758615269,153.103566073208,90.5,76.9,112.6,106.02,139.936243788298,142.97,127.079483923678,187.58,99.8,111.667432033198,86.57,278.3,294.77,149.62,130.55,102.26,77.85,126.81612370778,233.32,119.17,162.5,116.43,138.048871148047,129.75,112.73,118.15,119.42,303.05,195.97,130.6,111.12
"51","09-10-2018 02:00",141.126086042581,94.27,56.9,148.267233813665,198.18,157.582526216695,178.204412955991,103.75,93.1,130.17,115.35,144.662932785972,160.14,136.435607803108,195.87,115.68,126.032139474023,116.6,197.77,303.5,156.05,107.55,110.61,104.7,133.891918644049,275.97,126.57,146.25,114.45,136.752886007328,125.5,126.62,134.79,145.5,321.37,172.52,174.95,123.07
"52","09-10-2018 03:00",138.71622226399,78.02,52.8,140.892321119774,212.85,162.701639860807,165.144787542612,90,86.83,91.67,125.88,131.929133361826,151.32,126.909618080025,225.2,114.85,120.042524234344,107.12,128.4,301.75,150.68,101.5,105.45,96,125.724857839388,251.98,123.85,150.5,105.15,124.04638225696,92.25,125.37,132.01,127.36,336.57,194.87,179.03,129.88
"53","09-10-2018 04:00",135.979001789342,80.65,53.75,143.770226263342,201.48,154.816578284774,167.829318198194,83.33,89.58,101.48,104.34,135.281254311745,156.69,119.400989661779,206.08,111.12,115.799473188822,90.93,126.53,301.32,155.17,120.18,110.69,97.05,126.017170167839,260.12,122.15,154,108.35,124.176886397451,95.75,120,132.66,131.04,321.55,212.17,157.25,123.87
"54","09-10-2018 05:00",148.296528050331,92.85,68.7,156.780162147722,227.78,172.678295174009,183.640192963707,84.25,89.1,137.38,125.9,152.518006195236,169.99,144.977087867915,225.7,122.67,133.425890849318,133.63,174.57,306.1,167.02,134.78,114.96,106.62,142.966151397621,283.55,138.42,158.5,121.05,142.726211739202,105.5,134.45,150.14,136.49,343.42,199.7,183.53,143.45
"55","09-10-2018 06:00",151.031326618935,102.75,96,159.583983103403,230.3,177.899021134069,184.196399850712,94.67,99.62,153.75,133.96,158.094698572043,174.65,142.006464239255,222.25,119.33,130.234479789785,117.75,174.5,308.75,169.98,135.08,111.09,111.22,145.294833760722,282.03,133.6,175.5,117.12,144.046722182847,129.25,147.1,150.03,131.41,349.75,188.73,172.3,138.87
"56","09-10-2018 07:00",138.534025303801,92.05,57.97,143.715641975628,212.38,162.014541375411,159.123093767551,83.5,92.1,152.27,126.51,145.172665864216,162.97,128.532326532593,212.47,109.28,117.749238026375,113.65,123.6,306.38,153.55,122.32,100.7,98.8,135.807880850282,237.62,121.38,158.5,110.35,131.007969502322,146.5,133.43,141.34,100.54,332.62,163.4,158.6,129.18
"57","09-10-2018 08:00",142.932601996973,105.97,58.02,147.482058240707,229.53,163.881064957928,170.182869477638,85.75,90.23,149.38,133.96,146.388309174759,172.17,136.849396714885,214.52,116.1,125.840641452313,128.62,132.45,304.4,154.92,136.8,110.58,103.92,131.055272083722,256.47,124.73,151.75,109.65,129.355437169605,106.25,128.73,136.51,131.76,340.75,163.15,170.15,131.32
"58","09-10-2018 09:00",147.449412617331,105.05,71.8,147.637037224613,224.15,168.643256319829,177.586129846144,75,90.7,132.93,128.67,144.255291123839,172.55,139.38271252285,218.48,110.15,126.019848386921,140.85,116.68,311.68,148.6,115.9,128.93,105.42,128.48247758767,274.33,124.9,173.75,97.25,124.956953722681,97.5,121.45,135.1,139.38,342.83,161.6,175.73,150.53
"59","09-10-2018 10:00",138.053363516158,106.9,88.42,134.275718010663,226.8,164.11255455828,165.419584911543,77.5,75.63,74.55,134.89,124.837539111207,147.87,132.934048621894,205.2,96.52,113.679290861586,116.4,144.82,324.78,151.77,82.97,105.8,98.17,123.100522330021,254.23,141.02,135.5,93.95,122.345886538498,117,112.38,123,149.94,331.73,148.05,142.85,139.58
"60","09-10-2018 11:00",129.899229525977,99.1,41.2,130.069552053657,188.47,149.32677966749,156.23164611535,53.33,53.4,66.08,132.73,121.787804673836,147.71,129.796533845054,210.85,105.12,115.997719847726,120.33,145,303.12,148.03,106.03,107.05,79.62,118.099458345627,244.63,128.98,158.75,80.9,116.045399727053,196,107.02,112.63,138.52,281.05,142.03,163.6,108.35
"61","09-10-2018 12:00",128.675896068156,104.77,47.7,115.372548929803,201.75,147.276091392238,152.112899053223,47.5,47.77,33.18,96.44,105.832335764192,148.98,118.254803575118,203.3,105.02,110.50208158828,106.2,147.38,299.67,152.46,80.75,114.33,92.67,117.604444068907,241.1,109.9,133.75,109.77,119.544217629034,129,106.48,114.68,107.87,309.5,101.55,120.4,107.4
"62","09-10-2018 13:00",136.798869175112,99.25,57.95,136.375186308579,206.95,152.940531587859,159.339117456358,56.67,67.78,102.23,109.27,131.874932683626,163.99,132.174547207557,198.07,113.77,122.039058000634,130.83,151.05,318.4,152.26,110.12,121.91,88.58,128.029432141057,245.73,117.48,147.5,105.95,127.258296917979,133.75,109.53,129.87,115.59,303.93,158.58,169.7,122.33
"63","09-10-2018 14:00",138.585030283439,111.7,57.47,134.732214409963,193.25,152.015229274477,156.425399439936,76,74.67,80.08,112.5,129.498705791367,173.92,142.139505443518,207.83,130.68,136.021160924519,166.3,153.83,257.93,168.36,72.6,122.98,84.33,146.293231604658,231.97,101.83,143.5,128.37,142.393709441762,183.25,114.82,151.84,129.5,245.32,139.67,182.28,115.42
"64","09-10-2018 15:00",139.311830595711,99.02,80.15,138.43655232477,196.63,165.255107242022,156.828770179325,87.75,79.35,88.87,118.9,134.402498324728,168.64,131.047248022809,218.8,95.4,114.005694683108,116.8,135.42,318.7,173.25,92.7,101.31,107.6,149.650781309827,225.52,122.58,168,124.4,142.660441342728,165.5,125.82,159.73,129.28,314.28,138.47,180.28,113.82
"65","09-10-2018 16:00",142.225823102513,95.1,130.4,151.919532632924,173.78,187.06756931304,175.356743056149,90,108.73,113.68,114.6,151.784088276604,167.68,157.605646774483,223.7,115.02,138.778002338733,173.13,194.55,333,181.12,69.92,81.56,133.98,166.405594376504,243.55,125.98,186.75,156.6,166.467362913319,198.75,127.42,163.45,115.6,342.62,128.37,179.98,155.1
